Hour,Region,TotalLoad_MW,AvailableRE_MW,AvailableRE_Raw_MW,GridPurchase_MW,GridSell_MW,UsedRE_MW,RE_Charge_MW,GridCharge_MW,Discharge_MW,Curtailment_MW,NetImport_MW,SOC_MWh
68,RegionA,309.61800045,40.9763,540.19,168.64170045000003,0.0,40.9763,0.0,0.0,100.0,0.0,168.64170045000003,143.69565217391303
69,RegionA,286.40925000000004,40.7187,510.22,145.69055000000003,0.0,40.7187,0.0,0.0,100.0,0.0,145.69055000000003,35.0
70,RegionA,307.22669955000003,98.01079999999999,500.0,209.21589955000005,0.0,98.01079999999999,0.0,0.0,0.0,0.0,209.21589955000005,35.0
71,RegionA,430.43220045,110.8672,510.22,319.56500044999996,0.0,110.8672,0.0,0.0,0.0,0.0,319.56500044999996,35.0
72,RegionA,409.76640045,110.08,540.19,299.68640045,0.0,110.08,0.0,0.0,0.0,0.0,299.68640045,35.0
73,RegionA,490.1481,118.77940000000001,587.87,371.3687,0.0,118.77940000000001,0.0,0.0,0.0,0.0,371.3687,35.0
74,RegionA,503.08200045,65.3184,650.0,437.76360045,0.0,65.3184,0.0,0.0,0.0,0.0,437.76360045,35.0
75,RegionA,509.40900000000005,65.3184,722.35,444.09060000000005,0.0,65.3184,-0.0,0.0,0.0,0.0,444.09060000000005,35.0
76,RegionA,520.6815,65.3184,800.0,455.36310000000003,0.0,65.3184,0.0,0.0,0.0,0.0,455.36310000000003,35.0
77,RegionA,507.0762,65.3184,877.65,441.7578,0.0,65.3184,-0.0,0.0,0.0,0.0,441.7578,35.0
78,RegionA,505.17450045000004,65.3184,950.0,539.85610045,0.0,0.0,65.3184,34.6816,0.0,0.0,539.85610045,128.0
79,RegionA,503.36009955000003,65.3184,1012.13,438.04169955000003,0.0,65.3184,0.0,0.0,0.0,0.0,438.04169955000003,128.0
80,RegionA,516.6540004500001,65.3184,1059.81,451.33560045000013,0.0,65.3184,0.0,0.0,0.0,0.0,451.33560045000013,128.0
81,RegionA,525.41999955,69.5448,1089.78,455.87519955000005,0.0,69.5448,0.0,0.0,0.0,0.0,455.87519955000005,128.0
82,RegionA,505.9845,73.4832,1100.0,432.5013,0.0,73.4832,0.0,0.0,0.0,0.0,432.5013,128.0
83,RegionA,478.6155,74.4708,1089.78,404.1447,0.0,74.4708,0.0,0.0,0.0,0.0,404.1447,128.0
84,RegionA,453.03749955000006,72.8819,1059.81,418.86527696935485,0.0,34.17222258064516,38.70967741935484,0.0,0.0,0.0,418.86527696935485,164.0
85,RegionA,416.39850045000003,68.5015,1012.13,447.89700045000006,0.0,0.0,68.5015,31.498500000000007,0.0,0.0,447.89700045000006,257.0
86,RegionA,374.06609999999995,61.5357,950.0,412.53039999999993,0.0,0.0,61.5357,38.4643,0.0,0.0,412.53039999999993,350.0
87,RegionA,348.57,56.2895,877.65,292.2805,0.0,56.2895,0.0,0.0,0.0,0.0,292.2805,350.0
88,RegionA,321.33104955000005,48.6635,800.0,272.66754955000005,0.0,48.6635,0.0,0.0,0.0,0.0,272.66754955000005,350.0
89,RegionA,290.04750045000003,42.8382,722.35,247.20930045000003,0.0,42.8382,0.0,0.0,0.0,0.0,247.20930045000003,350.0
90,RegionA,293.66099955000004,41.5293,650.0,252.13169955000004,0.0,41.5293,0.0,0.0,0.0,0.0,252.13169955000004,350.0
91,RegionA,266.85720045,38.5705,587.87,138.48670044999994,0.0,38.5705,0.0,0.0,89.80000000000003,0.0,138.48670044999994,252.39130434782606
92,RegionA,302.9517,40.7155,540.19,162.2362,0.0,40.7155,0.0,0.0,100.0,0.0,162.2362,143.69565217391303
93,RegionA,328.63140000000004,44.2163,510.22,184.41510000000005,0.0,44.2163,0.0,0.0,100.0,0.0,184.41510000000005,35.0
94,RegionA,352.215,101.4778,500.0,250.73719999999997,0.0,101.4778,0.0,0.0,0.0,0.0,250.73719999999997,35.0
95,RegionA,438.26175045,109.0382,510.22,329.22355045,0.0,109.0382,0.0,0.0,0.0,0.0,329.22355045,35.0
96,RegionA,455.64210045000004,110.8754,540.19,344.76670045000003,0.0,110.8754,0.0,0.0,0.0,0.0,344.76670045000003,35.0
97,RegionA,530.43659955,120.2471,587.87,410.18949955,0.0,120.2471,0.0,0.0,0.0,0.0,410.18949955,35.0
98,RegionA,500.60744955,61.8727,650.0,438.73474955,0.0,61.8727,0.0,0.0,0.0,0.0,438.73474955,35.0
99,RegionA,528.138,65.3184,722.35,462.81960000000004,0.0,65.3184,-0.0,0.0,0.0,0.0,462.81960000000004,35.0
100,RegionA,531.4207495500001,65.3184,800.0,466.1023495500001,0.0,65.3184,0.0,0.0,0.0,0.0,466.1023495500001,35.0
101,RegionA,531.23039955,65.3184,877.65,504.62167696935484,0.0,26.608722580645157,38.70967741935484,0.0,0.0,0.0,504.62167696935484,71.0
102,RegionA,491.94000045000007,65.3184,950.0,526.6216004500001,0.0,0.0,65.3184,34.6816,0.0,0.0,526.6216004500001,164.0
103,RegionA,491.92154955,65.3184,1012.13,426.60314955,0.0,65.3184,0.0,0.0,0.0,0.0,426.60314955,164.0
104,RegionA,492.42600000000004,65.3184,1059.81,427.10760000000005,0.0,65.3184,0.0,0.0,0.0,0.0,427.10760000000005,164.0
105,RegionA,490.24439955,69.5448,1089.78,420.69959955,0.0,69.5448,0.0,0.0,0.0,0.0,420.69959955,164.0
106,RegionA,503.3218495500001,73.4832,1100.0,429.83864955000007,0.0,73.4832,0.0,0.0,0.0,0.0,429.83864955000007,164.0
107,RegionA,519.40395045,74.9302,1089.78,444.47375045,0.0,74.9302,0.0,0.0,0.0,0.0,444.47375045,164.0
108,RegionA,463.1940000000001,69.0311,1059.81,394.1629000000001,0.0,69.0311,0.0,0.0,0.0,0.0,394.1629000000001,164.0
109,RegionA,440.21700045,67.6668,1012.13,472.55020045000003,0.0,0.0,67.6668,32.333200000000005,0.0,0.0,472.55020045000003,257.0
110,RegionA,380.77425000000005,59.4398,950.0,421.33445000000006,0.0,0.0,59.4398,40.5602,0.0,0.0,421.33445000000006,350.0
111,RegionA,369.68669955,56.3623,877.65,313.32439955,0.0,56.3623,0.0,0.0,0.0,0.0,313.32439955,350.0
112,RegionA,309.68550045,46.5666,800.0,263.11890045,0.0,46.5666,0.0,0.0,0.0,0.0,263.11890045,350.0
113,RegionA,301.54949955,43.7724,722.35,257.77709955,0.0,43.7724,0.0,0.0,0.0,0.0,257.77709955,350.0
114,RegionA,304.48124955000003,42.7467,650.0,261.73454955000005,0.0,42.7467,0.0,0.0,0.0,0.0,261.73454955000005,350.0
115,RegionA,332.451,43.8346,587.87,198.8164,0.0,43.8346,0.0,0.0,89.80000000000003,0.0,198.8164,252.39130434782606
116,RegionA,282.99015045,35.1702,540.19,147.81995045,0.0,35.1702,0.0,0.0,100.0,0.0,147.81995045,143.69565217391303
117,RegionA,329.373,40.1274,510.22,189.24559999999997,0.0,40.1274,0.0,0.0,100.0,0.0,189.24559999999997,35.0
118,RegionA,394.5757500000001,104.0966,500.0,290.4791500000001,0.0,104.0966,0.0,0.0,0.0,0.0,290.4791500000001,35.0
119,RegionA,421.36649955,110.8444,510.22,310.52209955,0.0,110.8444,0.0,0.0,0.0,0.0,310.52209955,35.0
120,RegionA,415.0035000000001,110.8916,540.19,304.1119000000001,0.0,110.8916,0.0,0.0,0.0,0.0,304.1119000000001,35.0
121,RegionA,484.52130045000007,119.0483,587.87,365.4730004500001,0.0,119.0483,0.0,0.0,0.0,0.0,365.4730004500001,35.0
122,RegionA,509.73434955000005,65.3184,650.0,444.41594955000005,0.0,65.3184,0.0,0.0,0.0,0.0,444.41594955000005,35.0
123,RegionA,511.3745995500001,65.3184,722.35,446.0561995500001,0.0,65.3184,-0.0,0.0,0.0,0.0,446.0561995500001,35.0
124,RegionA,516.8992504500001,65.3184,800.0,451.58085045000007,0.0,65.3184,0.0,0.0,0.0,0.0,451.58085045000007,35.0
125,RegionA,525.2868,65.3184,877.65,550.0,0.0,0.0,65.3184,24.71320000000003,0.0,0.0,550.0,118.72938800000003
126,RegionA,523.4040004500001,65.3184,950.0,550.0,0.0,0.0,65.3184,26.595999549999874,0.0,0.0,550.0,204.2097795814999
127,RegionA,527.0417995500001,65.3184,1012.13,461.72339955000007,0.0,65.3184,0.0,0.0,0.0,0.0,461.72339955000007,204.2097795814999
128,RegionA,532.3302,65.3184,1059.81,467.0118,0.0,65.3184,0.0,0.0,0.0,0.0,467.0118,204.2097795814999
129,RegionA,534.7782000000001,69.5448,1089.78,465.2334000000001,0.0,69.5448,0.0,0.0,0.0,0.0,465.2334000000001,204.2097795814999
130,RegionA,535.455,73.2426,1100.0,462.21240000000006,0.0,73.2426,0.0,0.0,0.0,0.0,462.21240000000006,204.2097795814999
131,RegionA,535.85550045,76.4782,1089.78,459.37730045,0.0,76.4782,0.0,0.0,0.0,0.0,459.37730045,204.2097795814999
132,RegionA,481.26959955000007,71.3447,1059.81,466.688577419355,0.0,14.58102213064506,56.76367786935494,0.0,0.0,0.0,466.688577419355,257.0
133,RegionA,463.18005045000007,69.8874,1012.13,493.29265045000005,0.0,0.0,69.8874,30.1126,0.0,0.0,493.29265045000005,350.0
134,RegionA,415.48229955,62.9791,950.0,352.50319955,0.0,62.9791,0.0,0.0,0.0,0.0,352.50319955,350.0
135,RegionA,381.17250000000007,57.1724,877.65,324.0001000000001,0.0,57.1724,0.0,0.0,0.0,0.0,324.0001000000001,350.0
136,RegionA,292.21649955000004,44.6747,800.0,247.54179955000004,0.0,44.6747,0.0,0.0,0.0,0.0,247.54179955000004,350.0
137,RegionA,288.96750045000005,43.4101,722.35,245.55740045000005,0.0,43.4101,0.0,0.0,0.0,0.0,245.55740045000005,350.0
138,RegionA,279.63899955,41.6259,650.0,238.01309955,0.0,41.6259,0.0,0.0,0.0,0.0,238.01309955,350.0
139,RegionA,269.72729955,38.9723,587.87,140.95499954999997,0.0,38.9723,0.0,0.0,89.80000000000003,0.0,140.95499954999997,252.39130434782606
140,RegionA,256.39919955,36.8809,540.19,119.51829955,0.0,36.8809,0.0,0.0,100.0,0.0,119.51829955,143.69565217391303
141,RegionA,342.37890045,44.226,510.22,198.15290045,0.0,44.226,0.0,0.0,100.0,0.0,198.15290045,35.0
142,RegionA,386.12700045,102.882,500.0,283.24500045,0.0,102.882,0.0,0.0,0.0,0.0,283.24500045,35.0
143,RegionA,430.26299955,107.9718,510.22,322.29119955,0.0,107.9718,0.0,0.0,0.0,0.0,322.29119955,35.0
144,RegionA,456.5673,111.37440000000001,540.19,345.1929,0.0,111.37440000000001,0.0,0.0,0.0,0.0,345.1929,35.0
145,RegionA,475.26975045000006,113.4366,587.87,361.83315045000006,0.0,113.4366,0.0,0.0,0.0,0.0,361.83315045000006,35.0
146,RegionA,530.3160000000001,65.3184,650.0,464.99760000000015,0.0,65.3184,0.0,0.0,0.0,0.0,464.99760000000015,35.0
147,RegionA,534.4852504500001,65.3184,722.35,469.1668504500001,0.0,65.3184,0.0,0.0,0.0,0.0,469.1668504500001,35.0
148,RegionA,499.7115,65.3184,800.0,434.3931,0.0,65.3184,-0.0,0.0,0.0,0.0,434.3931,35.0
149,RegionA,503.415,65.3184,877.65,538.0966000000001,0.0,0.0,65.3184,34.6816,0.0,0.0,538.0966000000001,128.0
150,RegionA,471.54149954999997,65.3184,950.0,506.22309955,0.0,0.0,65.3184,34.6816,0.0,0.0,506.22309955,221.0
151,RegionA,495.03240045000007,65.3184,1012.13,429.71400045000007,0.0,65.3184,0.0,0.0,0.0,0.0,429.71400045000007,221.0
152,RegionA,492.13575,65.3184,1059.81,426.81735,0.0,65.3184,0.0,0.0,0.0,0.0,426.81735,221.0
153,RegionA,491.48999955000005,69.5448,1089.78,421.94519955000004,0.0,69.5448,0.0,0.0,0.0,0.0,421.94519955000004,221.0
154,RegionA,490.32000045,73.4832,1100.0,416.83680045,0.0,73.4832,0.0,0.0,0.0,0.0,416.83680045,221.0
155,RegionA,453.843,71.5578,1089.78,382.28520000000003,0.0,71.5578,0.0,0.0,0.0,0.0,382.28520000000003,221.0
156,RegionA,398.17890044999996,63.0361,1059.81,373.8524778693548,0.0,24.326422580645158,38.70967741935484,0.0,0.0,0.0,373.8524778693548,257.0
157,RegionA,406.20329955,67.9774,1012.13,438.22589955,0.0,0.0,67.9774,32.0226,0.0,0.0,438.22589955,350.0
158,RegionA,403.5955504500001,65.2903,950.0,338.3052504500001,0.0,65.2903,0.0,0.0,0.0,0.0,338.3052504500001,350.0
159,RegionA,360.909,58.4897,877.65,302.4193,0.0,58.4897,0.0,0.0,0.0,0.0,302.4193,350.0
160,RegionA,355.80599955,56.5918,800.0,299.21419955000005,0.0,56.5918,0.0,0.0,0.0,0.0,299.21419955000005,350.0
161,RegionA,280.07099999999997,44.7465,722.35,235.32449999999997,0.0,44.7465,0.0,0.0,0.0,0.0,235.32449999999997,350.0
162,RegionA,310.1355,46.6104,650.0,263.52509999999995,0.0,46.6104,0.0,0.0,0.0,0.0,263.52509999999995,350.0
163,RegionA,242.15084955,36.4886,587.87,151.61848148999997,0.0,36.4886,0.0,0.0,54.04376806000006,0.0,151.61848148999997,291.256773847826
164,RegionA,271.45080045,37.8286,540.19,133.62220044999998,0.0,37.8286,0.0,0.0,100.0,0.0,133.62220044999998,182.561121673913
165,RegionA,257.24925,35.9883,510.22,121.26095000000001,0.0,35.9883,0.0,0.0,100.0,0.0,121.26095000000001,73.86546949999996
166,RegionA,362.18879955000006,103.0646,500.0,259.12419955000007,0.0,103.0646,0.0,0.0,0.0,0.0,259.12419955000007,73.86546949999996
167,RegionA,419.37120000000004,108.5221,510.22,310.8491,0.0,108.5221,0.0,0.0,0.0,0.0,310.8491,73.86546949999996
168,RegionA,407.90610045000005,108.9573,540.19,298.94880045,0.0,108.9573,0.0,0.0,0.0,0.0,298.94880045,73.86546949999996
169,RegionA,487.35449955,118.6061,587.87,368.74839955000004,0.0,118.6061,0.0,0.0,0.0,0.0,368.74839955000004,73.86546949999996
170,RegionA,498.5878504500001,65.3184,650.0,433.2694504500001,0.0,65.3184,0.0,0.0,0.0,0.0,433.2694504500001,73.86546949999996
171,RegionA,505.61325000000005,65.3184,722.35,440.29485000000005,0.0,65.3184,0.0,0.0,0.0,0.0,440.29485000000005,73.86546949999996
172,RegionA,505.72574955000005,65.3184,800.0,540.40734955,0.0,0.0,65.3184,34.6816,0.0,0.0,540.40734955,166.86546949999996
173,RegionA,508.86585045,65.3184,877.65,543.54745045,0.0,0.0,65.3184,34.6816,0.0,0.0,543.54745045,259.86546949999996
174,RegionA,518.39955,65.3184,950.0,550.0,0.0,0.0,65.3184,31.600450000000023,0.0,0.0,550.0,350.0
175,RegionA,483.74820045,65.3184,1012.13,418.42980045,0.0,65.3184,0.0,0.0,0.0,0.0,418.42980045,350.0
176,RegionA,493.15679955,65.3184,1059.81,427.83839955,0.0,65.3184,0.0,0.0,0.0,0.0,427.83839955,350.0
177,RegionA,492.78060000000005,69.5448,1089.78,423.23580000000004,0.0,69.5448,0.0,0.0,0.0,0.0,423.23580000000004,350.0
178,RegionA,493.78319955,73.4832,1100.0,420.29999955,0.0,73.4832,0.0,0.0,0.0,0.0,420.29999955,350.0
179,RegionA,495.12330000000003,75.6737,1089.78,419.44960000000003,0.0,75.6737,0.0,0.0,0.0,0.0,419.44960000000003,350.0
180,RegionA,427.29255,67.2476,1059.81,360.04495,0.0,67.2476,0.0,0.0,0.0,0.0,360.04495,350.0
181,RegionA,431.0145,67.2234,1012.13,363.79110000000003,0.0,67.2234,-0.0,0.0,0.0,0.0,363.79110000000003,350.0
182,RegionA,411.54974955000006,64.4132,950.0,347.13654955000004,0.0,64.4132,0.0,0.0,0.0,0.0,347.13654955000004,350.0
183,RegionA,377.2966495500001,60.1347,877.65,317.1619495500001,0.0,60.1347,0.0,0.0,0.0,0.0,317.1619495500001,350.0
184,RegionA,273.2508,47.0179,800.0,226.23290000000003,0.0,47.0179,0.0,0.0,0.0,0.0,226.23290000000003,350.0
185,RegionA,272.65860045000005,44.3176,722.35,228.34100045000005,0.0,44.3176,0.0,0.0,0.0,0.0,228.34100045000005,350.0
186,RegionA,282.89294955,42.5353,650.0,240.35764955000002,0.0,42.5353,0.0,0.0,0.0,0.0,240.35764955000002,350.0
187,RegionA,311.85450000000003,41.0766,587.87,180.97790000000003,0.0,41.0766,0.0,0.0,89.80000000000003,0.0,180.97790000000003,252.39130434782606
188,RegionA,321.20729955,40.1015,540.19,181.10579955000003,0.0,40.1015,0.0,0.0,100.0,0.0,181.10579955000003,143.69565217391303
189,RegionA,347.27174955000004,43.0693,510.22,204.20244955000004,0.0,43.0693,0.0,0.0,100.0,0.0,204.20244955000004,35.0
190,RegionA,348.00975,99.8227,500.0,248.18705,0.0,99.8227,0.0,0.0,0.0,0.0,248.18705,35.0
191,RegionA,388.16999955,105.3917,510.22,282.77829955,0.0,105.3917,0.0,0.0,0.0,0.0,282.77829955,35.0
192,RegionA,425.5065,110.2663,540.19,315.2402,0.0,110.2663,0.0,0.0,0.0,0.0,315.2402,35.0
193,RegionA,466.173,115.06309999999999,587.87,351.10990000000004,0.0,115.06309999999999,0.0,0.0,0.0,0.0,351.10990000000004,35.0
194,RegionA,514.01925,64.9766,650.0,449.04265000000004,0.0,64.9766,0.0,0.0,0.0,0.0,449.04265000000004,35.0
195,RegionA,517.6080004500001,65.3184,722.35,452.2896004500001,0.0,65.3184,0.0,0.0,0.0,0.0,452.2896004500001,35.0
196,RegionA,529.7611504500001,65.3184,800.0,464.44275045000006,0.0,65.3184,-0.0,0.0,0.0,0.0,464.44275045000006,35.0
197,RegionA,534.26699955,65.3184,877.65,550.0,0.0,0.0,65.3184,15.733000449999963,0.0,0.0,550.0,110.37780241849997
198,RegionA,539.62199955,65.3184,950.0,550.0,0.0,0.0,65.3184,10.378000449999945,0.0,0.0,550.0,180.77545483699993
199,RegionA,540.46440045,65.3184,1012.13,475.14600045,0.0,65.3184,0.0,0.0,0.0,0.0,475.14600045,180.77545483699993
200,RegionA,542.457,65.3184,1059.81,477.1386,0.0,65.3184,0.0,0.0,0.0,0.0,477.1386,180.77545483699993
201,RegionA,541.107,69.5448,1089.78,471.56219999999996,0.0,69.5448,0.0,0.0,0.0,0.0,471.56219999999996,180.77545483699993
202,RegionA,501.64650000000006,72.7615,1100.0,428.88500000000005,0.0,72.7615,0.0,0.0,0.0,0.0,428.88500000000005,180.77545483699993
